法人区分,施設屋号,施設郵便番号,施設都道府県,施設市町村,施設住所１,施設住所２,施設電話番号,許可番号,枝番,業種名,細分類名,新規許可日,許可開始日,許可終了日,廃止日,抹消日 
1,すし縁,939-1561,富山県,南砺市,福野1316,,0763-22-7080,210211,1,飲食店営業,仕出し弁当,20210413,20210415,20270414,,
0,Ｆｒｅｅ,937-0051,富山県,魚津市,駅前新町10－8,109ビル４階,0765-24-3301,210213,1,飲食店営業,軽飲食,20210419,20210501,20260430,,
0,はらや,935-0011,富山県,氷見市,中央町1-18,ツインビル1F,0766-72-5280,990128,1,飲食店営業,軽飲食,19911228,20201201,20251130,,0
0,はらや,935-0011,富山県,氷見市,中央町1-18,ツインビル1F,0766-72-5280,110521,1,ふぐ処理営業,,20110311,20210311,20260310,,
1,ファミリーマート　射水白銀町店,939-0341,富山県,射水市,三ケ810,,0766-55-5611,210216,1,飲食店営業,喫茶軽食,20210420,20210501,20270430,,
1,ファミリーマート　射水白銀町店,939-0341,富山県,射水市,三ケ810,,0766-55-5611,210216,105,コンビニエンスストア,,,20210924,29990101,,
1,すし芳,933-0029,富山県,高岡市,御旅屋町101,オタヤセリオ8Ｆ,0766-27-1850,210217,1,飲食店営業,仕出し弁当,20210416,20210417,20270416,,
1,すし芳,933-0029,富山県,高岡市,御旅屋町101,オタヤセリオ8Ｆ,0766-27-1850,210217,2,魚介類販売業,,20210416,20210417,20270416,,
0,浜ちゃん,939-0626,富山県,下新川郡入善町,入膳7144-1,,,210220,1,飲食店営業,軽飲食,20220331,20220409,20270408,,
0,花ごころ,939-0117,富山県,高岡市,福岡町福岡新1056,,0766-64-8750,210221,1,飲食店営業,軽飲食,20210419,20210421,20260420,,
1,社会福祉法人たかおか万葉福祉会すてっぷかたかご,939-1254,富山県,高岡市,滝新15,,0766-36-1636,210222,1,菓子製造業,,20210420,20210420,20270419,,
0,ヤミー,000-0000,県外,,富山県内一円,,,210224,1,飲食店営業,自動車,20210414,20210415,20260414,,
1,富山デパート,930-8501,富山県,富山市,新総曲輪,,076-444-3230,210225,104,乳類販売業,,,20220203,29990101,,
1,珈琲菓楽　和庵たかおか,933-0055,富山県,高岡市,中川園町13-1,高岡文化ホール1F,0766-25-5323,210228,1,飲食店営業,喫茶軽食,20210422,20210422,20260421,,
1,ＫＥＩＺ高岡店,933-0802,富山県,高岡市,蓮花寺801,,0766-26-0533,210230,1,コップ式自動販売機（自動洗浄・屋内設置）,,20210422,20210422,20210601,,
0,おおきな樹,939-1831,富山県,南砺市,千福265,,0763-62-5008,210231,1,飲食店営業,仕出し弁当,20210618,20210618,20270617,,
0,(有)クレセル,649-1121,県外,,和歌山県日高郡由良町吹井949-18,富山県内一円,,210233,1,菓子製造業,自動車,20210422,20210422,20260421,,
0,ｂａｒ　ＧＡＫＵ,938-0031,富山県,黒部市,三日市821-7,,0765-32-3004,210234,1,飲食店営業,軽飲食,20210426,20210501,20260430,,
0,Lahaina,933-0029,富山県,高岡市,御旅屋町58,ＹＳＢ65 2F,0766-24-8139,210236,1,飲食店営業,軽飲食,20210428,20210511,20260510,,
0,PALM　THREE,933-0029,富山県,高岡市,御旅屋町80-9,桐木タウンビル2F,,210237,1,飲食店営業,軽飲食,20210430,20210501,20260430,,
0,児玉製麺所,934-0011,富山県,射水市,本町1-5-3,,0766-84-4343,990027,1,麺類製造業,,19821210,20231210,20281209,,0
0,BERIMBOLO CAFE,934-0005,富山県,射水市,善光寺31-1,,,210240,1,飲食店営業,喫茶軽食,20210511,20210516,20260515,,
1,本家かまどや入善店,939-0621,富山県,下新川郡入善町,荒又547,,0765-72-2503,210242,1,飲食店営業,仕出し弁当,20210525,20210601,20260531,,
0,渓流荘,939-1908,富山県,南砺市,下出土岩218,,,210244,1,飲食店営業,めん類,20210512,20210512,20260511,,
1,ドラッグコスモスとなみ店,939-1387,富山県,砺波市,となみ町17－5,,0763-34-6340,210245,104,百貨店、総合スーパー,,,,,,
1,グリーンヒルズ若草病院,939-0405,富山県,射水市,藤巻51-2,,0766-53-0250,210246,1,飲食店営業,食堂,20210511,20210512,20270511,,
1,姫野病院,934-0022,富山県,射水市,放生津町15-4,,0766-84-0055,210247,1,飲食店営業,食堂,20210524,20210525,20270524,,
1,大島くるみ病院,939-0271,富山県,射水市,大島北野48番地,,0766-52-5439,210248,1,飲食店営業,食堂,20210518,20210519,20270518,,
0,庄蔵,935-0265,富山県,氷見市,久目974,,,990011,1,みそ又はしょうゆ製造業,,19901228,20231201,20281130,,0
0,８７,933-0029,富山県,高岡市,御旅屋町67-3,高岡駅前ライオンビル406,0766-50-9587,210251,1,飲食店営業,軽飲食,20210511,20210512,20260511,,
0,宮内松月堂,939-0341,富山県,射水市,三ケ796,,,210252,1,菓子製造業,,20210518,20210519,20270518,,
0,宮内松月堂,939-0341,富山県,射水市,三ケ796,,,210252,2,アイスクリーム類製造業,,20210521,20210521,20270520,,
1,済生会高岡病院,933-0816,富山県,高岡市,二塚387-1,済生会高岡病院,,210253,1,飲食店営業,食堂,20210514,20210531,20270530,,
1,厚生連滑川病院,936-0027,富山県,滑川市,常盤町119,,076-475-1000,210254,1,飲食店営業,食堂,20210526,20210526,20270525,,
1,ジャパンフード㈱食堂,939-1977,富山県,南砺市,西赤尾町237－1,,,210255,1,飲食店営業,食堂,20210524,20210524,20260523,,
1,砺波サンシャイン病院,939-1335,富山県,砺波市,鷹栖575,,0763-33-4709,210256,1,飲食店営業,食堂,20210601,20210601,20270531,,
1,深川病院,937-0012,富山県,魚津市,東尾崎3484-1,,0765-31-6200,210257,1,飲食店営業,食堂,20210524,20210526,20270525,,
1,ファミリーマート砺波東石丸店,939-1302,富山県,砺波市,東石丸74‐1,,0763-33-5722,210259,1,飲食店営業,喫茶軽食,20210618,20210618,20270617,,
1,ファミリーマート砺波東石丸店,939-1302,富山県,砺波市,東石丸74‐1,,0763-33-5722,210259,102,コンビニエンスストア,,,,,,
1,医療法人　万葉病院,933-0986,富山県,高岡市,西海老坂362,万葉病院,0766-24-2163,210261,1,飲食店営業,食堂,20210521,20210521,20270520,,
0,あゆみ商店,932-0836,富山県,小矢部市,埴生1950,,,210263,1,水産製品製造業,,20240528,20240601,20290531,,
0,ドルチェリアサンミケーレ,936-0027,富山県,滑川市,常盤町630,,,210265,1,菓子製造業,,20210524,20210528,20260527,,
0,あすなろ倶楽部,936-0806,富山県,滑川市,北野905,,,210266,1,菓子製造業,,20210524,20210528,20260527,,
0,あすなろ倶楽部,936-0806,富山県,滑川市,北野905,,,210266,2,飲食店営業,仕出し弁当,20210712,20210714,20260527,,
0,あすなろ倶楽部,936-0806,富山県,滑川市,北野905,,,210266,103,農産保存食料品製造・加工業,,,20211110,29990101,,
0,あすなろ倶楽部,936-0806,富山県,滑川市,北野905,,,210266,4,麺類製造業,,20221026,20221101,20271031,,
1,日本式道楽割烹　久遠,939-1313,富山県,砺波市,柳瀬420,,0763-32-2835,210268,1,飲食店営業,料理,20210611,20210611,20260610,,
0,たこ焼き・駄菓子　夕方商店,933-0112,富山県,高岡市,伏木古国府12-8,富山県内一円,0766-54-6162,210269,1,飲食店営業,自動車,20210525,20210525,20260524,,
1,富山労災病院内富士産業(株)営業所,937-0042,富山県,魚津市,六郎丸992,,0765-24-8733,210270,1,飲食店営業,食堂,20210521,20210531,20270530,,
1,射水市民病院内富士産業㈱営業所,934-0053,富山県,射水市,朴木20番地,,0766-84-4345,210271,1,飲食店営業,食堂,20210531,20210531,20270530,,
1,竜鳳・宇都宮　４号車,921-8061,県外,,金沢市森戸1－106　宇都宮880あ1869,富山県内一円,076-225-3142,210273,1,飲食店営業,自動車,20210521,20210523,20260522,,
0,Wakey wakey,933-8523,富山県,,高岡市,富山県内一円,,210276,1,飲食店営業,自動車,20210527,20210601,20260531,,
0,m13480（金沢医科大学氷見市民病院）,935-0025,富山県,氷見市,鞍川1130,,0766-72-2427,210277,1,飲食店営業,食堂,20210601,20210601,20270531,,
0,ごちそう　サンテ,933-0838,富山県,高岡市,北島1350,,,210278,1,飲食店営業,食堂,20210528,20210601,20260531,,
1,（宗）浄土真宗親鸞会,939-0322,富山県,射水市,上野1191,,0766-56-0150,210281,1,飲食店営業,食堂,20210527,20210527,20270526,,
0,医療法人高岡みなみハートセンター　みなみの杜病院,939-1104,富山県,高岡市,戸出町3-14-24,医療法人高岡みなみハートセンター　みなみの杜病院,0766-63-1113,210282,1,飲食店営業,食堂,20210531,20210531,20270530,,
1,お食事できる製麺所　なごみ,935-0024,富山県,氷見市,窪852-6,,,210284,1,飲食店営業,めん類,20210601,20210601,20260531,,
1,お食事できる製麺所　なごみ,935-0024,富山県,氷見市,窪852-6,,,210284,2,密封包装食品製造業,,20220729,20220801,20270731,,
1,KANAYA合同会社,935-0024,富山県,氷見市,窪852-6,,0766-73-7309,210285,1,麺類製造業,,20210601,20210601,20260531,,
0,お弁当のサスケ,933-0062,富山県,高岡市,江尻332-1,,0766-73-8990,210286,1,飲食店営業,仕出し弁当,20210531,20210531,20270530,,
0,鳳蝶,939-1366,富山県,砺波市,表町7‐2　エスポワール16　２Ｆ‐Ｂ,,,210289,1,飲食店営業,軽飲食,20210602,20210627,20260626,,
1,砺波サナトリウム福井病院,939-1315,富山県,砺波市,太田570,,,210290,1,飲食店営業,食堂,20210527,20210601,20270531,,
0,コンマラボ,933-0039,富山県,高岡市,大手町12-4,,,210293,1,飲食店営業,喫茶軽食,20210601,20210601,20260531,,
0,コンマラボ,933-0039,富山県,高岡市,大手町12-4,,,210293,2,菓子製造業,,20210601,20210601,20260531,,
1,肉の雅屋　高岡内島店,933-0328,富山県,高岡市,内島3550-3,,0766-92-3395,210294,1,食肉販売業,,20210531,20210531,20270530,,
1,肉の雅屋　高岡内島店,933-0328,富山県,高岡市,内島3550-3,,0766-92-3395,210294,102,野菜果物販売業,,,20210830,29990101,,
1,ヴィレッジ・セラーズ株式会社,935-0056,富山県,氷見市,上田字上野6-5,,0766-72-8680,210297,1,酒類製造業,,20210601,20210601,20270531,,
1,ヴィレッジ・セラーズ株式会社,935-0056,富山県,氷見市,上田字上野6-5,,0766-72-8680,210297,103,その他の食料・飲料販売業,,,20231110,29990101,,
1,ヴィレッジ・セラーズ株式会社,935-0056,富山県,氷見市,上田字上野6-5,,0766-72-8680,210297,4,添加物製造業,,20231117,20231117,20270531,,
0,カラオケ喫茶　ＯＲＡＴＯＫＯ,937-0006,富山県,魚津市,経田西町10-37,,0765-22-2016,100112,1,飲食店営業,喫茶軽食,20100303,20210311,20260310,,
1,8ablish Toyama,934-0023,富山県,射水市,海王町1,新湊きっときと市場内,,110681,1,飲食店営業,喫茶軽食,20110422,20230423,20290422,,
0,ひろまる水産,933-0023,富山県,高岡市,末広町1017-4,,,210301,1,飲食店営業,そう菜,20210602,20210602,20260601,,
0,ひろまる水産,933-0023,富山県,高岡市,末広町1017-4,,,210301,102,魚介類販売業（包装済の魚介類のみの販売）,,,20210804,29990101,,
1,長谷川醸庫,933-0832,富山県,高岡市,和田16,,0766-22-1022,210303,1,みそ製造業,,20210531,20210531,20270530,,
1,みそ・蔵カフェ,933-0832,富山県,高岡市,和田16,,0766-22-1022,210304,1,飲食店営業,喫茶軽食,20210601,20210601,20260531,,
1,みそ・蔵カフェ,933-0832,富山県,高岡市,和田16,,0766-22-1022,210304,2,菓子製造業,,20210601,20210601,20260531,,
0,ＯＺ　ＢＲＥＡＤ,936-0853,富山県,滑川市,上梅沢砂田2281,,,210305,1,菓子製造業,,20210607,20210612,20260611,,
0,しまづ本店,935-0062,富山県,氷見市,諏訪野1-1,,0766-74-1010,990919,1,菓子製造業,,19961202,20201201,20251130,,0
0,ＴＲＡＣＫＳ　ＢＡＲ,930-0300,富山県,中新川郡上市町,,富山県内一円,,210307,1,飲食店営業,自動車,20210601,20210601,20260531,,
0,宝商店,000-0000,県外,,富山県内一円,,,210308,1,飲食店営業,自動車,20210603,20210604,20260603,,
1,ファミリーマート南砺井波西,932-0211,富山県,南砺市,山見2228‐1,,0763-82-2403,210309,1,飲食店営業,喫茶軽食,20210611,20210630,20270629,,
0,喫茶店やすこ,935-0017,富山県,氷見市,丸の内2-19,,,210310,1,飲食店営業,軽飲食,20210611,20210611,20260610,,
0,ＯＯＰＳ,933-0029,富山県,高岡市,御旅屋町2-4,モリビル弐号館２階,,210311,1,飲食店営業,簡易,20210608,20210608,20260607,,
1,株式会社　高岡商店,938-0004,富山県,黒部市,飯沢729,,0765-56-8611,210312,102,魚介類販売業（包装済の魚介類のみの販売）,,,,,,
1,株式会社　高岡商店,938-0004,富山県,黒部市,飯沢729,,0765-56-8611,210312,1,水産製品製造業,,20210706,20210707,20260706,,
1,真ゆき,933-0039,富山県,高岡市,大手町11-14,,,210314,1,飲食店営業,軽飲食,20210601,20210615,20260614,,
1,花椿かがやき　焼野出張所,939-1516,富山県,南砺市,焼野36－1,,,210316,1,飲食店営業,仕出し弁当,20210712,20210712,20270711,,
0,海の駅　国分浜,933-0101,富山県,高岡市,伏木国分2-5-22,,,210317,1,飲食店営業,喫茶軽食,20210610,20210613,20260612,,
0,ことりのさと工房,932-0021,富山県,小矢部市,田川5669,,,210318,1,菓子製造業,,20210608,20210609,20260608,,
0,利平,937-0007,富山県,魚津市,経田中町16-23,,,210319,101,行商,,,20210604,29990101,,
0,利平,937-0008,富山県,魚津市,東町12-60,,,210322,101,行商,,,20210604,29990101,,
0,清一,937-0007,富山県,魚津市,経田中町8-3,,,210323,101,行商,,,20210608,29990101,,
0,めん処　はまちょう,937-0053,富山県,魚津市,村木定坊割2500-2,海の駅蜃気楼内,0765-24-9758,210324,1,飲食店営業,食堂,20210629,20210724,20270723,,
0,政治,937-0006,富山県,魚津市,経田西町14-11,,,210325,101,行商,,,20210609,29990101,,
0,鮨　まつ&#13314;,938-0031,富山県,黒部市,三日市3204-7,,,210326,1,飲食店営業,すし,20210621,20210708,20260707,,
0,レストプラザ　柏や,938-0200,富山県,黒部市,宇奈月温泉372,２・３F,,990472,2,飲食店営業,食堂,20050525,20230525,20280524,,
0,レストプラザ　柏や,938-0282,富山県,黒部市,宇奈月温泉372,１F,,150187,1,飲食店営業,食堂,20150305,20210305,20260304,,
0,森永乳業生地販売店,938-0005,富山県,黒部市,吉田562-1,,,210330,101,乳類販売業,,,,,,
0,松屋食料品店,939-1375,富山県,砺波市,中央町5-20,,,210331,101,野菜果物販売業,,,,,,
1,ローソン氷見鞍川店,935-0025,富山県,氷見市,鞍川127-5,,,210332,1,飲食店営業,喫茶軽食,20220710,20210710,20270709,,
1,ローソン氷見鞍川店,935-0025,富山県,氷見市,鞍川127-5,,,210332,102,コンビニエンスストア,,,,,,
1,カルデラ荘,930-1406,富山県,中新川郡立山町,芦峅寺字松尾3,水谷区画3,,210333,1,飲食店営業,食堂,20210621,20210621,20260620,,
0,ふきのとう,933-0331,富山県,高岡市,中保208,,,210341,1,飲食店営業,食堂,20210621,20210622,20260621,,
0,モカ洋菓子店,933-0112,富山県,高岡市,伏木古国府7-14,,0766-44-0531,991317,1,菓子製造業,,19820225,20230225,20280224,,0
1,立山園,930-0221,富山県,中新川郡立山町,前沢1223-8,,,210350,1,飲食店営業,中華料理,20210628,20210721,20260720,,
0,セブンイレブン射水昭和通,939-0351,富山県,射水市,戸破2591-3,,,210351,101,通信販売・訪問販売による販売業,,,,,,
0,セブンイレブン射水昭和通,939-0351,富山県,射水市,戸破2591-3,,,210351,102,コンビニエンスストア,,,20210607,29990101,,
1,黒部エッグセンター,938-0013,富山県,黒部市,沓掛635,,0765-54-1162,210352,102,卵選別包装業（Bランク）,,,20210622,29990101,,
1,黒部エッグセンター,938-0013,富山県,黒部市,沓掛635,,0765-54-1162,210352,103,その他の食料品製造・加工業,,,20210622,29990101,,
1,黒部エッグセンター,938-0013,富山県,黒部市,沓掛635,,0765-54-1162,210352,1,液卵製造業,,20210712,20210712,20270711,,
1,スシロー砺波店,939-1363,富山県,砺波市,太郎丸一丁目4‐40,,0763-32-8170,210353,1,飲食店営業,すし,20210706,20210715,20270714,,
1,スシロー砺波店,939-1363,富山県,砺波市,太郎丸一丁目4‐40,,0763-32-8170,210353,102,魚介類販売業（包装済の魚介類のみの販売）,,,,,,
1,有限会社　へちま産業,939-0273,富山県,射水市,中野633,,,210354,101,いわゆる健康食品の製造・加工業,,,20210624,29990101,,
0,食　たむら,937-0051,富山県,魚津市,駅前新町8-9,,0765-24-8709,210357,1,飲食店営業,軽飲食,20210708,20210712,20260711,,
0,中村屋,932-0231,富山県,南砺市,山見442-1,,,210358,101,野菜果物販売業,,,,,,
0,中村屋,932-0231,富山県,南砺市,山見442-1,,,210358,102,その他の食料・飲料販売業,,,,,,
0,Ree,939-0302,富山県,射水市,大江663,,,210359,1,飲食店営業,自動車,20210625,20210625,20260624,,
1,精肉牛屋,935-0023,富山県,氷見市,朝日丘1-41,,0766-74-1129,210360,1,飲食店営業,喫茶軽食,20210628,20210629,20261207,,
0,ＰＩＶＯＴ,933-0029,富山県,高岡市,御旅屋町48-22,セゾンビル2F,,210361,1,飲食店営業,簡易,20210701,20210701,20260630,,
1,２９ＬａＢ　ＢＵＲＧＥＲ,933-0327,富山県,高岡市,柴野内島1031-2,,,210362,1,飲食店営業,食堂,20210701,20210701,20260630,,
1,株式会社平和堂　アル・プラザ小杉,939-0341,富山県,射水市,三ケ2062,,,210363,101,百貨店、総合スーパー,,,20210606,29990101,,
1,株式会社　スズキ自販富山スズキアリーナ富山西,939-0305,富山県,射水市,鷲塚120-1,,,210364,101,コップ式自動販売機（自動洗浄・屋内設置）,,,20210611,29990101,,
1,大高建設株式会社　黒薙宿舎,938-0282,富山県,黒部市,宇奈月町黒部奥山国有林(黒薙)地先,,0765-62-2036,210365,101,集団給食施設（Bランク）,,,20210514,29990101,,
0,岡嶋青果店,939-0667,富山県,下新川郡入善町,芦崎538,,,210366,101,百貨店、総合スーパー,,,,,,
0,株式会社トヨックス,938-0806,富山県,黒部市,前沢4371,,,210367,101,器具、容器包装の製造・加工業,,,20210629,29990101,,
1,大高建設株式会社　小黒部建設業寄宿舎,938-0282,富山県,黒部市,宇奈月町黒部奥山国有林42林班ろ(小黒部)地内,,0765-62-2038,210368,101,集団給食施設（Bランク）,,,20210514,29990101,,
0,デイサービス　隠居くらぶ,938-0045,富山県,黒部市,田家新765-2,,,210369,101,集団給食施設（Bランク）,,,20210514,29990101,,
0,有限会社さくらい　デイサービスさくらい,938-0023,富山県,黒部市,堀高24-1,,0765-54-5200,210370,1,飲食店営業,食堂,20210701,20210701,20270630,,
0,ローソン小矢部桜町店,932-0022,富山県,小矢部市,桜町1644-1,,0766-67-6588,210371,1,飲食店営業,喫茶軽食,20210630,20210701,20270630,,
0,ローソン小矢部桜町店,932-0022,富山県,小矢部市,桜町1644-1,,0766-67-6588,210371,106,コンビニエンスストア,,,20211122,29990101,,
0,Sweets Atelier NICO,933-0857,富山県,高岡市,木津2010-2,,,210372,1,飲食店営業,喫茶軽食,20210705,20210705,20260704,,
0,牧田ストアー,934-0013,富山県,射水市,立町6-5,,,210374,101,野菜果物販売業,,,20210601,29990101,,
0,黒田　食料品店,934-0013,富山県,射水市,立町3-7,,,210376,101,野菜果物販売業,,,20210601,29990101,,
0,フルーツ清水,939-0234,富山県,射水市,二口2556-3,,,210377,101,野菜果物販売業,,,20210601,29990101,,
0,にこにこ母ちゃん加工部,939-0311,富山県,射水市,黒河3251,,,210378,101,農産保存食料品製造・加工業,,,20210601,29990101,,
0,古民家　柚子季,932-0305,富山県,砺波市,庄川町金屋2760,,,210379,1,飲食店営業,旅館,20210712,20210712,20260711,,
0,CAFE　BRIO,939-0287,富山県,射水市,赤井24-2,,,210380,1,菓子製造業,,20211222,20220101,20261231,,
1,ロジスティード中部株式会社　富山西事業所,939-0321,富山県,射水市,流通センター青井谷1-10-2,,0766-57-1151,210381,101,その他の食料・飲料販売業,,,20210601,29990101,,
1,株式会社大樹,939-0418,富山県,射水市,布目沢201,,0766-53-1331,210383,101,器具、容器包装の製造・加工業,,,20210614,29990101,,
1,東洋紡株式会社　富山事業所庄川工場,939-0295,富山県,射水市,犬内50,,,210384,101,器具、容器包装の製造・加工業,,,,,,
1,エフピコ富山工場,939-0351,富山県,射水市,戸破69-7,,0766-56-9700,210385,101,器具、容器包装の製造・加工業,,,20210622,29990101,,
1,彩菜福菜　パスタ店,936-0053,富山県,滑川市,上小泉1263,,076-471-6184,210386,1,飲食店営業,そう菜,20210721,20210723,20270722,,
1,中華料理　ローストビーフ丼やまと,933-0813,富山県,高岡市,下伏間江383,イオンモール高岡　西館１Ｆ,,190498,1,飲食店営業,食堂,20190904,20190904,20240903,,
0,魚津にじいろこども園,937-0851,富山県,魚津市,住吉251,,0765-22-1378,210388,101,集団給食施設（Bランク）,,,20210616,29990101,,
0,魚津第二こども園,937-0801,富山県,魚津市,新金屋2-13-2,,0765-22-1301,210389,101,集団給食施設（Bランク）,,,20210623,29990101,,
0,魚津こども園,937-0866,富山県,魚津市,本町1-4-9,,,210390,101,集団給食施設（Bランク）,,,20210624,29990101,,
0,ほんごうこども園,937-0805,富山県,魚津市,本江1390-3,,,210391,101,集団給食施設（Bランク）,,,20210624,29990101,,
1,川原保育園,937-0868,富山県,魚津市,双葉町4-3,,0765-22-0543,210392,101,集団給食施設（Bランク）,,,20210625,29990101,,
0,市山,939-1341,富山県,砺波市,高波1069　富山880あ1234,富山県内一円,,210393,1,飲食店営業,自動車,20210708,20210709,20260708,,
0,市山,939-1341,富山県,砺波市,高波1069　富山880あ1234,富山県内一円,,210393,102,その他の食料・飲料販売業,,,,,,
0,大井健一邸,933-0002,富山県,高岡市,吉久2-4-1,,,210394,1,そうざい製造業,,20210709,20210709,20260708,,
0,麺と和と、,938-0045,富山県,黒部市,田家新698-1,,,210396,1,飲食店営業,めん類,20210720,20210728,20260727,,
0,ＷＯＷ　ＦＯＯＤ　ＪＡＭ,934-0023,富山県,射水市,,富山県内一円,,210397,1,飲食店営業,自動車,20210708,20210708,20260707,,
1,パリクロアッサン滑川,936-0053,富山県,滑川市,上小泉1263,,076-476-1020,210398,1,菓子製造業,,20210721,20210723,20260722,,
0,特別養護老人ホームこぶし園,939-0241,富山県,射水市,中村20,,,210399,101,集団給食施設（Bランク）,,,,,,
0,ＭＡＮＡＫＡＭＡＮＡ,933-0327,富山県,高岡市,柴野内島846,,0766-53-5311,210400,1,飲食店営業,食堂,20210713,20210716,20270715,,
1,からあげの店ドラゴン木津店,933-0857,富山県,高岡市,木津556-7,,,210401,1,飲食店営業,そう菜,20210715,20210715,20270714,,
0,あまはらし食堂,933-0133,富山県,高岡市,太田5027-1,,,210402,1,飲食店営業,食堂,20210716,20210717,20260716,,
0,Ｕｎiｓｅｘ,933-0023,富山県,高岡市,末広町8-1,,,210403,1,飲食店営業,簡易,20210715,20210716,20260715,,
1,ホームセレモニー苗加邸,939-1333,富山県,砺波市,苗加434‐2,,0763-55-6999,210404,1,飲食店営業,簡易,20210719,20210719,20260718,,
1,ホームセレモニー苗加邸,939-1333,富山県,砺波市,苗加434‐2,,0763-55-6999,210404,102,弁当販売業,,,,,,
1,ホームセレモニー苗加邸,939-1333,富山県,砺波市,苗加434‐2,,0763-55-6999,210404,103,その他の食料・飲料販売業,,,,,,
1,浦田クリニック・スコール　スコールプラス,937-0805,富山県,魚津市,本江1-26,,0765-23-5080,210405,101,食肉販売業（包装済の食肉のみの販売）,,,20210712,29990101,,
1,ＧＲＯＯＶＹ　ＣＡＦＥ,930-1406,富山県,中新川郡立山町,芦峅寺31,,076-482-1207,210406,1,飲食店営業,喫茶軽食,20210720,20210722,20260721,,
0,山瀬鮮魚,937-0009,富山県,魚津市,寿町12-1,,,210407,101,行商,,,20210714,29990101,,
0,ファミリーマート高岡中曽根店,934-0092,富山県,高岡市,中曽根2895,,0766-82-2425,210408,1,飲食店営業,喫茶軽食,20210720,20210730,20260729,,
0,ファミリーマート高岡中曽根店,934-0092,富山県,高岡市,中曽根2895,,0766-82-2425,210408,102,コンビニエンスストア,,,20220623,29990101,,
1,デリカ工房,937-0811,富山県,魚津市,三田426-1,,0765-32-5777,210410,1,そうざい製造業,,20210806,20210806,20270805,,
0,ａｍａｔｏ,933-0983,富山県,高岡市,守護町2-10-41,,,210411,1,菓子製造業,,20210721,20210721,20260720,,
1,8ablish Toyama,934-0023,富山県,射水市,海王町1きっときと市場内,,,210412,104,魚介類販売業（包装済の魚介類のみの販売）,,,20210805,29990101,,
1,8ablish Toyama,934-0023,富山県,射水市,海王町1きっときと市場内,,,210412,2,アイスクリーム類製造業,,20210803,20210805,20270804,,
1,8ablish Toyama,934-0023,富山県,射水市,海王町1きっときと市場内,,,210412,3,そうざい製造業,,20210803,20210805,20270804,,
1,8ablish Toyama,934-0023,富山県,射水市,海王町1きっときと市場内,,,210412,106,コーヒー製造・加工業（飲料の製造を除く。）,,,20230915,29990101,,
1,精米施設,938-0802,富山県,黒部市,若栗９６,,0765-52-5615,210413,101,精穀・製粉業,,,20210715,29990101,,
0,ＣＯＭＭＡ，ＣＯＦＦＥＥ　ＳＴＡＮＤ,933-0914,富山県,高岡市,小馬出町48-1,,,210414,1,飲食店営業,喫茶軽食,20210721,20210722,20260721,,
0,ＣＯＭＭＡ，ＣＯＦＦＥＥ　ＳＴＡＮＤ,933-0914,富山県,高岡市,小馬出町48-1,,,210414,2,菓子製造業,,20210721,20210722,20260721,,
0,ローソン高岡長慶寺店,933-0951,富山県,高岡市,長慶寺517-1,,0766-28-8033,210415,1,飲食店営業,喫茶軽食,20210730,20210801,20270731,,
0,ローソン高岡長慶寺店,933-0951,富山県,高岡市,長慶寺517-1,,0766-28-8033,210415,102,コンビニエンスストア,,,20210824,29990101,,
0,黒部市高令者共同作業センター,938-0813,富山県,黒部市,田籾1474,,,210416,101,農産保存食料品製造・加工業,,20210721,20210720,29990101,,
1,わんちゃんの広場ｏｈａｎａ．,930-0267,富山県,中新川郡立山町,西大森606,,076-464-2748,210417,1,飲食店営業,喫茶軽食,20210730,20210801,20260731,,
1,わんちゃんの広場ｏｈａｎａ．,930-0267,富山県,中新川郡立山町,西大森606,,076-464-2748,210417,102,その他の食料・飲料販売業,,,20240222,29990101,,
1,ホテルニューオータニ高岡惣菜室,933-0035,富山県,高岡市,新横町1,ホテルニューオータニ高岡３Ｆ,,210418,1,そうざい製造業,,20210726,20210726,20270725,,
0,木下製菓舗,938-0015,富山県,黒部市,北野38-2,,,210419,1,菓子製造業,,20210806,20210822,20270821,,
0,山崎亭,933-0978,富山県,高岡市,頭川2514,,,992294,1,飲食店営業,仕出し弁当,19960210,20240210,20300209,,0
0,ローソン高岡江尻店,933-0062,富山県,高岡市,江尻11-3,,0766-29-2090,210421,1,飲食店営業,喫茶軽食,20210729,20210801,20270731,,
0,ローソン高岡江尻店,933-0062,富山県,高岡市,江尻11-3,,0766-29-2090,210421,102,コンビニエンスストア,,,20210824,29990101,,
0,だるま屋,939-1366,富山県,砺波市,表町12‐1,,,210424,1,飲食店営業,軽飲食,20210730,20210801,20260731,,
0,尾山珈琲,933-0103,富山県,高岡市,伏木中央町1-33,,0766-44-0021,210425,1,飲食店営業,軽飲食,20210729,20210729,20260728,,
0,まんてん,938-0056,富山県,黒部市,新町110-12,県内一円,,210428,1,飲食店営業,自動車,20210727,20210727,20260726,,
0,スタジオ真輪,933-0007,富山県,高岡市,角393-6,,,210429,1,飲食店営業,喫茶軽食,20210729,20210801,20260731,,
1,中越パッケージ株式会社福光工場,939-1716,富山県,南砺市,梅原8282,,0763-52-7500,210430,101,器具、容器包装の製造・加工業,,,,,,
0,ケアサークル作道,934-0042,富山県,射水市,作道302,,,210431,101,集団給食施設（Bランク）,,,,,,
